medal_date,medal_type,medal_code,name,gender,country_long,nationality_long,discipline,event,birth_date,code_athlete,is_medallist
2024-08-10,Gold Medal,1.0,JALOLOV Bakhodir,Male,Uzbekistan,Uzbekistan,Boxing,Men's +92kg,1994-07-08,1556869,true
2024-08-10,Silver Medal,2.0,GHADFA DRISSI EL AISSAOUI Ayoub,Male,Spain,Spain,Boxing,Men's +92kg,1998-12-06,1934775,true
2024-08-10,Gold Medal,1.0,KHALOKOV Abdumalik,Male,Uzbekistan,Uzbekistan,Boxing,Men's 57kg,2000-04-09,1556049,true
2024-08-10,Silver Medal,2.0,SEIITBEK UULU Munarbek,Male,Kyrgyzstan,Kyrgyzstan,Boxing,Men's 57kg,1996-01-01,1878687,true
2024-08-10,Gold Medal,1.0,LIN Yu Ting,Female,Chinese Taipei,Chinese Taipei,Boxing,Women's 57kg,1995-12-13,1887963,true
2024-08-10,Silver Medal,2.0,SZEREMETA Julia,Female,Poland,Poland,Boxing,Women's 57kg,2003-08-24,1568655,true
2024-08-10,Gold Medal,1.0,LI Qian,Female,People's Republic of China,People's Republic of China,Boxing,Women's 75kg,1990-06-06,1926826,true
2024-08-10,Silver Medal,2.0,BYLON Atheyna Bibeichi,Female,Panama,Panama,Boxing,Women's 75kg,1989-04-06,1965679,true
2024-08-10,Gold Medal,1.0,PHIL WIZARD,Male,Canada,Canada,Breaking,B-Boys,1997-01-25,1958888,true
2024-08-10,Silver Medal,2.0,DANY DANN,Male,France,France,Breaking,B-Boys,1988-05-03,1880191,true
2024-08-10,Bronze Medal,3.0,VICTOR,Male,United States of America,United States of America,Breaking,B-Boys,1994-05-01,1955590,true
2024-08-10,Gold Medal,1.0,DOSTAL Josef,Male,Czechia,Czechia,Canoe Sprint,Men's Kayak Single 1000m,1993-03-03,1878715,true
2024-08-10,Silver Medal,2.0,VARGA Adam,Male,Hungary,Hungary,Canoe Sprint,Men's Kayak Single 1000m,1999-11-20,1570863,true
2024-08-10,Bronze Medal,3.0,KOPASZ Balint,Male,Hungary,Hungary,Canoe Sprint,Men's Kayak Single 1000m,1997-06-20,1569972,true
2024-08-10,Gold Medal,1.0,VINCENT Katie,Female,Canada,Canada,Canoe Sprint,Women's Canoe Single 200m,1996-03-12,1964547,true
2024-08-10,Silver Medal,2.0,HARRISON Nevin,Female,United States of America,United States of America,Canoe Sprint,Women's Canoe Single 200m,2002-06-02,1955126,true
2024-08-10,Bronze Medal,3.0,CIRILO DUBOYS Yarisleidis,Female,Cuba,Cuba,Canoe Sprint,Women's Canoe Single 200m,2002-05-10,1564506,true
2024-08-10,Gold Medal,1.0,CARRINGTON Lisa,Female,New Zealand,New Zealand,Canoe Sprint,Women's Kayak Single 500m,1989-06-23,1945383,true
2024-08-10,Silver Medal,2.0,CSIPES Tamara,Female,Hungary,Hungary,Canoe Sprint,Women's Kayak Single 500m,1989-08-24,1568350,true
2024-08-10,Bronze Medal,3.0,JORGENSEN Emma Aastrand,Female,Denmark,Denmark,Canoe Sprint,Women's Kayak Single 500m,1996-01-30,1892423,true
2024-08-10,Gold Medal,1.0,CAO Yuan,Male,People's Republic of China,People's Republic of China,Diving,Men's 10m Platform,1995-02-07,1901556,true
2024-08-10,Silver Medal,2.0,TAMAI Rikuto,Male,Japan,Japan,Diving,Men's 10m Platform,2006-09-11,1891685,true
2024-08-10,Bronze Medal,3.0,WILLIAMS Noah,Male,Great Britain,Great Britain,Diving,Men's 10m Platform,2000-05-15,1900857,true
2024-08-10,Gold Medal,1.0,KO Lydia,Female,New Zealand,New Zealand,Golf,Women's Individual Stroke Play,1997-04-24,1939553,true
2024-08-10,Silver Medal,2.0,HENSELEIT Esther,Female,Germany,Germany,Golf,Women's Individual Stroke Play,1999-01-14,1892506,true
2024-08-10,Bronze Medal,3.0,LIN Xiyu Janet,Female,People's Republic of China,People's Republic of China,Golf,Women's Individual Stroke Play,1996-02-25,1913218,true
2024-08-10,Gold Medal,1.0,ELGENDY Ahmed,Male,Egypt,Egypt,Modern Pentathlon,Men's Individual,2000-03-01,1932649,true
2024-08-10,Silver Medal,2.0,SATO Taishu,Male,Japan,Japan,Modern Pentathlon,Men's Individual,1993-10-20,1887939,true
2024-08-10,Bronze Medal,3.0,MALAN Giorgio,Male,Italy,Italy,Modern Pentathlon,Men's Individual,2000-01-27,1553031,true
2024-08-10,Gold Medal,1.0,GARNBRET Janja,Female,Slovenia,Slovenia,Sport Climbing,Women's Boulder & Lead,1999-03-12,1981131,true
2024-08-10,Silver Medal,2.0,RABOUTOU Brooke,Female,United States of America,United States of America,Sport Climbing,Women's Boulder & Lead,2001-04-09,1950307,true
2024-08-10,Bronze Medal,3.0,PILZ Jessica,Female,Austria,Austria,Sport Climbing,Women's Boulder & Lead,1996-11-22,1560673,true
2024-08-10,Gold Medal,1.0,SALIMI Arian,Male,Islamic Republic of Iran,Islamic Republic of Iran,Taekwondo,Men +80kg,2003-12-16,1536045,true
2024-08-10,Silver Medal,2.0,CUNNINGHAM Caden,Male,Great Britain,Great Britain,Taekwondo,Men +80kg,2003-05-07,1896149,true
2024-08-10,Bronze Medal,3.0,ALBA Rafael,Male,Cuba,Cuba,Taekwondo,Men +80kg,1993-08-12,1897088,true
2024-08-10,Bronze Medal,3.0,CISSE Cheick Sallah,Male,Côte d'Ivoire,Côte d'Ivoire,Taekwondo,Men +80kg,1993-09-19,1548401,true
2024-08-10,Gold Medal,1.0,LAURIN Althea,Female,France,France,Taekwondo,Women +67kg,2001-09-01,1893272,true
2024-08-10,Silver Medal,2.0,OSIPOVA Svetlana,Female,Uzbekistan,Uzbekistan,Taekwondo,Women +67kg,2000-05-03,1887768,true
2024-08-10,Bronze Medal,3.0,LEE Dabin,Female,Republic of Korea,Republic of Korea,Taekwondo,Women +67kg,1996-12-07,1904039,true
2024-08-10,Bronze Medal,3.0,KUS AYDIN Nafia,Female,Türkiye,Türkiye,Taekwondo,Women +67kg,1995-02-20,1566738,true
2024-08-10,Gold Medal,1.0,TALAKHADZE Lasha,Male,Georgia,Georgia,Weightlifting,Men's +102kg,1993-10-02,1551443,true
2024-08-10,Silver Medal,2.0,LALAYAN Varazdat,Male,Armenia,Armenia,Weightlifting,Men's +102kg,1999-05-01,1544424,true
2024-08-10,Bronze Medal,3.0,MINASYAN Gor,Male,Bahrain,Bahrain,Weightlifting,Men's +102kg,1994-10-25,1540334,true
2024-08-10,Gold Medal,1.0,LIU Huanhua,Male,People's Republic of China,People's Republic of China,Weightlifting,Men's 102kg,2001-08-20,1918369,true
2024-08-10,Silver Medal,2.0,DJURAEV Akbar,Male,Uzbekistan,Uzbekistan,Weightlifting,Men's 102kg,1999-10-08,1551307,true
2024-08-10,Bronze Medal,3.0,TSIKHANTSOU Yauheni,Male,AIN,Belarus,Weightlifting,Men's 102kg,1998-11-04,1569832,true
2024-08-10,Gold Medal,1.0,KOANDA Solfrid Eila Amena,Female,Norway,Norway,Weightlifting,Women's 81kg,1998-11-13,1878625,true
2024-08-10,Silver Medal,2.0,AHMED Sara,Female,Egypt,Egypt,Weightlifting,Women's 81kg,1998-01-01,1563010,true
2024-08-10,Bronze Medal,3.0,DAJOMES BARRERA Neisi Patricia,Female,Ecuador,Ecuador,Weightlifting,Women's 81kg,1998-05-12,1940308,true
2024-08-10,Gold Medal,1.0,PETRIASHVILI Geno,Male,Georgia,Georgia,Wrestling,Men's Freestyle 125kg,1994-04-01,1554885,true
2024-08-10,Silver Medal,2.0,ZARE Amir Hossein,Male,Islamic Republic of Iran,Islamic Republic of Iran,Wrestling,Men's Freestyle 125kg,2001-01-16,1543088,true
2024-08-10,Bronze Medal,3.0,AKGUL Taha,Male,Türkiye,Türkiye,Wrestling,Men's Freestyle 125kg,1990-11-22,1570546,true
2024-08-10,Bronze Medal,3.0,MESHVILDISHVILI Giorgi,Male,Azerbaijan,Azerbaijan,Wrestling,Men's Freestyle 125kg,1992-05-13,1947172,true
2024-08-10,Gold Medal,1.0,JAMALOV Razambek Salambekovitch,Male,Uzbekistan,Uzbekistan,Wrestling,Men's Freestyle 74kg,1998-06-01,1562164,true
2024-08-10,Silver Medal,2.0,TAKATANI Daichi,Male,Japan,Japan,Wrestling,Men's Freestyle 74kg,1994-11-22,1939708,true
2024-08-10,Bronze Medal,3.0,DAKE Kyle Douglas,Male,United States of America,United States of America,Wrestling,Men's Freestyle 74kg,1991-02-25,1955345,true
2024-08-10,Bronze Medal,3.0,VALIEV Chermen,Male,Albania,Albania,Wrestling,Men's Freestyle 74kg,1998-12-10,3429662,true
2024-08-10,Gold Medal,1.0,MOTOKI Sakura,Female,Japan,Japan,Wrestling,Women's Freestyle 62kg,2002-02-20,1939702,true
2024-08-10,Silver Medal,2.0,KOLIADENKO Iryna,Female,Ukraine,Ukraine,Wrestling,Women's Freestyle 62kg,1998-08-28,1897022,true
2024-08-10,Bronze Medal,3.0,TYNYBEKOVA Aisuluu,Female,Kyrgyzstan,Kyrgyzstan,Wrestling,Women's Freestyle 62kg,1993-05-04,1902786,true
2024-08-10,Bronze Medal,3.0,BULLEN Grace Jacob,Female,Norway,Norway,Wrestling,Women's Freestyle 62kg,1997-02-07,1878635,true
2024-08-11,Gold Medal,1.0,HASSAN Sifan,Female,Netherlands,Netherlands,Athletics,Women's Marathon,1993-01-01,1972105,true
2024-08-11,Silver Medal,2.0,ASSEFA Tigst,Female,Ethiopia,Ethiopia,Athletics,Women's Marathon,1996-12-03,1901487,true
2024-08-11,Bronze Medal,3.0,OBIRI Hellen,Female,Kenya,Kenya,Athletics,Women's Marathon,1989-12-13,1932851,true
2024-08-11,Gold Medal,1.0,LAVREYSEN Harrie,Male,Netherlands,Netherlands,Cycling Track,Men's Keirin,1997-03-14,1969182,true
2024-08-11,Silver Medal,2.0,RICHARDSON Matthew,Male,Australia,Australia,Cycling Track,Men's Keirin,1999-04-17,1940263,true
2024-08-11,Bronze Medal,3.0,GLAETZER Matthew,Male,Australia,Australia,Cycling Track,Men's Keirin,1992-08-24,1940262,true
2024-08-11,Gold Medal,1.0,VALENTE Jennifer,Female,United States of America,United States of America,Cycling Track,Women's Omnium,1994-12-24,1955106,true
2024-08-11,Silver Medal,2.0,PIKULIK Daria,Female,Poland,Poland,Cycling Track,Women's Omnium,1997-01-06,1572953,true
2024-08-11,Bronze Medal,3.0,WOLLASTON Ally,Female,New Zealand,New Zealand,Cycling Track,Women's Omnium,2001-01-04,1945080,true
2024-08-11,Gold Medal,1.0,ANDREWS Ellesse,Female,New Zealand,New Zealand,Cycling Track,Women's Sprint,1999-12-31,1945040,true
2024-08-11,Silver Medal,2.0,FRIEDRICH Lea,Female,Germany,Germany,Cycling Track,Women's Sprint,2000-01-07,1889704,true
2024-08-11,Bronze Medal,3.0,FINUCANE Emma,Female,Great Britain,Great Britain,Cycling Track,Women's Sprint,2002-12-22,1912522,true
2024-08-11,Gold Medal,1.0,GULYAS Michelle,Female,Hungary,Hungary,Modern Pentathlon,Women's Individual,2000-10-24,1936619,true
2024-08-11,Silver Medal,2.0,CLOUVEL Elodie,Female,France,France,Modern Pentathlon,Women's Individual,1989-01-14,1545116,true
2024-08-11,Bronze Medal,3.0,SEONG Seungmin,Female,Republic of Korea,Republic of Korea,Modern Pentathlon,Women's Individual,2003-05-13,1786902,true
2024-08-11,Gold Medal,1.0,LI Wenwen,Female,People's Republic of China,People's Republic of China,Weightlifting,Women's +81kg,2000-03-05,1918376,true
2024-08-11,Silver Medal,2.0,PARK Hyejeong,Female,Republic of Korea,Republic of Korea,Weightlifting,Women's +81kg,2003-03-12,1894414,true
2024-08-11,Bronze Medal,3.0,CAMPBELL Emily,Female,Great Britain,Great Britain,Weightlifting,Women's +81kg,1994-05-06,1544179,true
2024-08-11,Gold Medal,1.0,KIYOOKA Kotaro,Male,Japan,Japan,Wrestling,Men's Freestyle 65kg,2001-04-12,1939700,true
2024-08-11,Silver Medal,2.0,AMOUZADKHALILI Rahman,Male,Islamic Republic of Iran,Islamic Republic of Iran,Wrestling,Men's Freestyle 65kg,2002-07-17,1544830,true
2024-08-11,Bronze Medal,3.0,RIVERA Sebastian C,Male,Puerto Rico,United States of America,Wrestling,Men's Freestyle 65kg,1998-08-27,1537188,true
2024-08-11,Bronze Medal,3.0,DUDAEV Islam,Male,Albania,Albania,Wrestling,Men's Freestyle 65kg,1995-01-15,1559387,true
2024-08-11,Gold Medal,1.0,TAZHUDINOV Akhmed,Male,Bahrain,Bahrain,Wrestling,Men's Freestyle 97kg,2003-01-25,1540305,true
2024-08-11,Silver Medal,2.0,MATCHARASHVILI Givi,Male,Georgia,Georgia,Wrestling,Men's Freestyle 97kg,1997-05-17,1552495,true
2024-08-11,Bronze Medal,3.0,MAGOMEDOV Magomedkhan,Male,Azerbaijan,Azerbaijan,Wrestling,Men's Freestyle 97kg,1998-01-27,1981785,true
2024-08-11,Bronze Medal,3.0,AZARPIRA Amirali,Male,Islamic Republic of Iran,Islamic Republic of Iran,Wrestling,Men's Freestyle 97kg,2002-03-26,1543095,true
2024-08-11,Gold Medal,1.0,KAGAMI Yuka,Female,Japan,Japan,Wrestling,Women's Freestyle 76kg,2001-09-14,1939701,true
2024-08-11,Silver Medal,2.0,BLADES Kennedy Alexis,Female,United States of America,United States of America,Wrestling,Women's Freestyle 76kg,2003-09-04,1955344,true
2024-08-11,Bronze Medal,3.0,MARIN POTRILLE Milaimy de la Carid,Female,Cuba,Cuba,Wrestling,Women's Freestyle 76kg,2001-03-16,1571936,true
2024-08-11,Bronze Medal,3.0,RENTERIA RENTERIA Tatiana,Female,Colombia,Colombia,Wrestling,Women's Freestyle 76kg,2000-12-22,1535513,true
2024-08-09,Gold Medal,1.0,VARFOLOMEEV Darja,Female,Germany,Germany,Rhythmic Gymnastics,Individual All-Around,2006-11-04,1896230,true
2024-08-09,Silver Medal,2.0,KALEYN Boryana,Female,Bulgaria,Bulgaria,Rhythmic Gymnastics,Individual All-Around,2000-08-23,1548948,true
2024-08-09,Bronze Medal,3.0,RAFFAELI Sofia,Female,Italy,Italy,Rhythmic Gymnastics,Individual All-Around,2004-01-19,1923694,true
2024-08-09,Gold Medal,1.0,THIAM Nafissatou,Female,Belgium,Belgium,Athletics,Women's Heptathlon,1994-08-19,1903112,true
2024-08-09,Silver Medal,2.0,JOHNSON-THOMPSON Katarina,Female,Great Britain,Great Britain,Athletics,Women's Heptathlon,1993-01-09,1977926,true
2024-08-09,Bronze Medal,3.0,VIDTS Noor,Female,Belgium,Belgium,Athletics,Women's Heptathlon,1996-05-30,1895596,true
2024-07-27,Gold Medal,1.0,CHANG Yani,Female,People's Republic of China,People's Republic of China,Diving,Women's Synchronised 3m Springboard,2001-12-07,1901539,true
2024-07-27,Gold Medal,1.0,CHEN Yiwen,Female,People's Republic of China,People's Republic of China,Diving,Women's Synchronised 3m Springboard,1999-06-15,1901538,true
2024-07-27,Silver Medal,2.0,BACON Sarah,Female,United States of America,United States of America,Diving,Women's Synchronised 3m Springboard,1996-09-20,1954159,true
2024-07-27,Silver Medal,2.0,COOK Kassidy,Female,United States of America,United States of America,Diving,Women's Synchronised 3m Springboard,1995-05-09,1954168,true
2024-07-27,Bronze Medal,3.0,HARPER Yasmin,Female,Great Britain,Great Britain,Diving,Women's Synchronised 3m Springboard,2000-07-28,1900841,true
2024-07-27,Bronze Medal,3.0,MEW JENSEN Scarlett,Female,Great Britain,Great Britain,Diving,Women's Synchronised 3m Springboard,2001-12-31,1973355,true
2024-07-27,Gold Medal,1.0,PASQUET Varian,Male,France,France,Rugby Sevens,Men,1999-07-29,1879682,true
2024-07-27,Gold Medal,1.0,TIMO Andy,Male,France,France,Rugby Sevens,Men,2004-05-28,1879687,true
2024-07-27,Gold Medal,1.0,REBBADJ Rayan,Male,France,France,Rugby Sevens,Men,1999-08-15,1879683,true
2024-07-27,Gold Medal,1.0,FORNER Theo,Male,France,France,Rugby Sevens,Men,2001-10-17,1879671,true
2024-07-27,Gold Medal,1.0,PAREZ EDO MARTIN Stephen,Male,France,France,Rugby Sevens,Men,1994-08-01,1879681,true
2024-07-27,Gold Medal,1.0,RIVA Paulin,Male,France,France,Rugby Sevens,Men,1994-04-20,1879684,true
2024-07-27,Gold Medal,1.0,JOSEPH Jefferson-Lee,Male,France,France,Rugby Sevens,Men,2002-08-29,1879675,true
2024-07-27,Gold Medal,1.0,ZEGHDAR Antoine,Male,France,France,Rugby Sevens,Men,1999-05-22,1879692,true
2024-07-27,Gold Medal,1.0,GRANDIDIER NKANANG Aaron,Male,France,France,Rugby Sevens,Men,2000-05-18,1879672,true
2024-07-27,Gold Medal,1.0,BARRAQUE Jean Pascal,Male,France,France,Rugby Sevens,Men,1991-04-24,1879661,true
2024-07-27,Gold Medal,1.0,DUPONT Antoine,Male,France,France,Rugby Sevens,Men,1996-11-15,1879669,true
2024-07-27,Gold Medal,1.0,SEPHO Jordan,Male,France,France,Rugby Sevens,Men,1998-12-08,1879685,true
2024-07-27,Gold Medal,1.0,EPEE Nelson,Male,France,France,Rugby Sevens,Men,2001-02-20,1879670,true
2024-07-27,Silver Medal,2.0,NASOVA Joji,Male,Fiji,Fiji,Rugby Sevens,Men,2000-06-09,1908897,true
2024-07-27,Silver Medal,2.0,TALACOLO Joseva,Male,Fiji,Fiji,Rugby Sevens,Men,1997-04-01,1908838,true
2024-07-27,Silver Medal,2.0,MATANA Jeremaia,Male,Fiji,Fiji,Rugby Sevens,Men,1998-07-14,1913346,true
2024-07-27,Silver Medal,2.0,MOCENACAGI Sevuloni,Male,Fiji,Fiji,Rugby Sevens,Men,1990-06-29,1977633,true
2024-07-27,Silver Medal,2.0,BALEIWAIRIKI Iosefo,Male,Fiji,Fiji,Rugby Sevens,Men,1998-05-09,1913523,true
2024-07-27,Silver Medal,2.0,LOGANIMASI Ponipate,Male,Fiji,Fiji,Rugby Sevens,Men,1998-03-26,1982069,true
2024-07-27,Silver Medal,2.0,VEILAWA Terio Tamani,Male,Fiji,Fiji,Rugby Sevens,Men,1994-07-06,1913286,true
2024-07-27,Silver Medal,2.0,NACUQU Waisea,Male,Fiji,Fiji,Rugby Sevens,Men,1993-05-24,1913334,true
2024-07-27,Silver Medal,2.0,TUWAI Jerry,Male,Fiji,Fiji,Rugby Sevens,Men,1989-03-23,1908911,true
2024-07-27,Silver Medal,2.0,TEBA Iowane,Male,Fiji,Fiji,Rugby Sevens,Men,1993-02-23,1908835,true
2024-07-27,Silver Medal,2.0,RASAKU Kaminieli,Male,Fiji,Fiji,Rugby Sevens,Men,1999-07-12,1908841,true
2024-07-27,Silver Medal,2.0,RAVUTAUMADA Selesitino,Male,Fiji,Fiji,Rugby Sevens,Men,2000-01-17,2484588,true
2024-07-27,Silver Medal,2.0,JOSAIA Raisuqe,Male,Fiji,Fiji,Rugby Sevens,Men,1994-07-22,1982687,true
2024-07-27,Silver Medal,2.0,SAUTURAGA Filipe,Male,Fiji,Fiji,Rugby Sevens,Men,1994-06-19,1908901,true
2024-07-27,Bronze Medal,3.0,GROBBELAAR Christie,Male,South Africa,South Africa,Rugby Sevens,Men,2000-05-25,1574106,true
2024-07-27,Bronze Medal,3.0,OOSTHUIZEN Ryan,Male,South Africa,South Africa,Rugby Sevens,Men,1995-05-22,1574107,true
2024-07-27,Bronze Medal,3.0,VISSER Impi,Male,South Africa,South Africa,Rugby Sevens,Men,1995-05-30,1574108,true
2024-07-27,Bronze Medal,3.0,DAVIDS Zain,Male,South Africa,South Africa,Rugby Sevens,Men,1997-05-04,1574109,true
2024-07-27,Bronze Medal,3.0,NORTJE Quewin,Male,South Africa,South Africa,Rugby Sevens,Men,2003-01-14,1888936,true
2024-07-27,Bronze Medal,3.0,PRETORIUS Tiaan,Male,South Africa,South Africa,Rugby Sevens,Men,2001-02-19,1574111,true
2024-07-27,Bronze Medal,3.0,LEYDS Tristan,Male,South Africa,South Africa,Rugby Sevens,Men,1997-05-24,1574134,true
2024-07-27,Bronze Medal,3.0,DAVIDS Selvyn,Male,South Africa,South Africa,Rugby Sevens,Men,1994-03-26,1888932,true
2024-07-27,Bronze Medal,3.0,WILLIAMS Shaun,Male,South Africa,South Africa,Rugby Sevens,Men,1998-04-13,1574114,true
2024-07-27,Bronze Medal,3.0,SPECMAN Rosko,Male,South Africa,South Africa,Rugby Sevens,Men,1989-04-28,1574121,true
2024-07-27,Bronze Medal,3.0,SOYIZWAPI Siviwe,Male,South Africa,South Africa,Rugby Sevens,Men,1992-12-07,1574118,true
2024-07-27,Bronze Medal,3.0,van WYK Shilton,Male,South Africa,South Africa,Rugby Sevens,Men,1999-12-22,1574119,true
2024-07-27,Bronze Medal,3.0,BROWN Ronald,Male,South Africa,South Africa,Rugby Sevens,Men,1995-09-02,1574112,true
2024-07-27,Gold Medal,1.0,HUANG Yuting,Female,People's Republic of China,People's Republic of China,Shooting,10m Air Rifle Mixed Team,2006-09-03,1913945,true
2024-07-27,Gold Medal,1.0,SHENG Lihao,Male,People's Republic of China,People's Republic of China,Shooting,10m Air Rifle Mixed Team,2004-12-04,1913899,true
2024-07-27,Silver Medal,2.0,KEUM Jihyeon,Female,Republic of Korea,Republic of Korea,Shooting,10m Air Rifle Mixed Team,2000-03-17,1893896,true
2024-07-27,Silver Medal,2.0,PARK Hajun,Male,Republic of Korea,Republic of Korea,Shooting,10m Air Rifle Mixed Team,2000-04-19,1893976,true
2024-07-27,Bronze Medal,3.0,LE Alexandra,Female,Kazakhstan,Kazakhstan,Shooting,10m Air Rifle Mixed Team,2004-05-03,1930466,true
2024-07-27,Bronze Medal,3.0,SATPAYEV Islam,Male,Kazakhstan,Kazakhstan,Shooting,10m Air Rifle Mixed Team,1998-09-21,1930467,true
2024-07-27,Gold Medal,1.0,HELD Ryan,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Freestyle Relay,1995-06-27,1935916,true
2024-07-27,Gold Medal,1.0,KING Matt,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Freestyle Relay,2002-02-19,1935933,true
2024-07-27,Gold Medal,1.0,ARMSTRONG Hunter,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Freestyle Relay,2001-01-24,1935871,true
2024-07-27,Gold Medal,1.0,DRESSEL Caeleb,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Freestyle Relay,1996-08-16,1935896,true
2024-07-27,Gold Medal,1.0,ALEXY Jack,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Freestyle Relay,2003-01-19,1935869,true
2024-07-27,Gold Medal,1.0,GUILIANO Chris,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Freestyle Relay,2003-06-25,1935911,true
2024-07-27,Silver Medal,2.0,CARTWRIGHT Jack,Male,Australia,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1998-09-22,1946186,true
2024-07-27,Silver Medal,2.0,YANG William,Male,Australia,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1998-10-11,1946235,true
2024-07-27,Silver Medal,2.0,SOUTHAM Flynn,Male,Australia,Australia,Swimming,Men's 4 x 100m Freestyle Relay,2005-06-05,1946179,true
2024-07-27,Silver Medal,2.0,CHALMERS Kyle,Male,Australia,Australia,Swimming,Men's 4 x 100m Freestyle Relay,1998-06-25,1946200,true
2024-07-27,Silver Medal,2.0,TAYLOR Kai,Male,Australia,Australia,Swimming,Men's 4 x 100m Freestyle Relay,2003-08-18,1946196,true
2024-07-27,Bronze Medal,3.0,ZAZZERI Lorenzo,Male,Italy,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1994-08-09,1925669,true
2024-07-27,Bronze Medal,3.0,DEPLANO Leonardo,Male,Italy,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1999-07-21,1925681,true
2024-07-27,Bronze Medal,3.0,CONTE BONIN Paolo,Male,Italy,Italy,Swimming,Men's 4 x 100m Freestyle Relay,2002-02-09,1925675,true
2024-07-27,Bronze Medal,3.0,FRIGO Manuel,Male,Italy,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1997-02-18,1925634,true
2024-07-27,Bronze Medal,3.0,CECCON Thomas,Male,Italy,Italy,Swimming,Men's 4 x 100m Freestyle Relay,2001-01-27,1925635,true
2024-07-27,Bronze Medal,3.0,MIRESSI Alessandro,Male,Italy,Italy,Swimming,Men's 4 x 100m Freestyle Relay,1998-10-02,1925636,true
2024-07-27,Gold Medal,1.0,WUNSCH Olivia,Female,Australia,Australia,Swimming,Women's 4 x 100m Freestyle Relay,2006-05-31,1946221,true
2024-07-27,Gold Medal,1.0,CAMPBELL Bronte,Female,Australia,Australia,Swimming,Women's 4 x 100m Freestyle Relay,1994-05-14,1946159,true
2024-07-27,Gold Medal,1.0,HARRIS Meg,Female,Australia,Australia,Swimming,Women's 4 x 100m Freestyle Relay,2002-03-07,1946212,true
